,Customer ID,Customer Name,Segment,Region,Country,City,State,Postal Code
9417,RD-19810,Ross DeVincentis,Home Office,South,United States,Fayetteville,North Carolina,28314
9419,SC-20695,Steve Chapman,Corporate,Central,United States,Houston,Texas,77041
9421,NC-18535,Nick Crebassa,Corporate,West,United States,San Francisco,California,94122
9427,JO-15145,Jack O'Briant,Corporate,East,United States,Buffalo,New York,14215
9428,VW-21775,Victoria Wilson,Corporate,Central,United States,Huntsville,Texas,77340
9429,BP-11185,Ben Peterman,Corporate,Central,United States,Dallas,Texas,75081
9431,PP-18955,Paul Prost,Home Office,East,United States,Philadelphia,Pennsylvania,19134
9432,SC-20725,Steven Cartwright,Consumer,West,United States,Peoria,Arizona,85345
9436,BM-11785,Bryan Mills,Consumer,East,United States,Philadelphia,Pennsylvania,19143
9437,CD-11920,Carlos Daly,Consumer,West,United States,Oceanside,California,92054
9438,GM-14680,Greg Matthias,Consumer,East,United States,Philadelphia,Pennsylvania,19134
9440,BW-11065,Barry Weirich,Consumer,East,United States,New York City,New York,10035
9441,RE-19405,Ricardo Emerson,Consumer,East,United States,Kent,Ohio,44240
9442,HR-14770,Hallie Redmond,Home Office,South,United States,Jacksonville,Florida,32216
9444,TP-21565,Tracy Poddar,Corporate,Central,United States,Coppell,Texas,75019
9445,KB-16315,Karl Braun,Consumer,Central,United States,Indianapolis,Indiana,46203
9446,AC-10660,Anna Chung,Consumer,Central,United States,Lawrence,Indiana,46226
9447,DN-13690,Duane Noonan,Consumer,Central,United States,Tulsa,Oklahoma,74133
9448,CC-12430,Chuck Clark,Home Office,West,United States,Redmond,Washington,98052
9449,TS-21340,Toby Swindell,Consumer,West,United States,San Francisco,California,94109
9450,MO-17800,Meg O'Connel,Home Office,West,United States,Spokane,Washington,99207
9451,RP-19855,Roy Phan,Corporate,West,United States,Los Angeles,California,90032
9455,JL-15175,James Lanier,Home Office,South,United States,Chattanooga,Tennessee,37421
9456,BW-11110,Bart Watters,Corporate,South,United States,Greensboro,North Carolina,27405
9458,SJ-20500,Shirley Jackson,Consumer,West,United States,San Francisco,California,94122
9460,FG-14260,Frank Gastineau,Home Office,East,United States,New York City,New York,10024
9461,EH-14125,Eugene Hildebrand,Home Office,West,United States,Lakewood,California,90712
9462,BS-11590,Brendan Sweed,Corporate,South,United States,Louisville,Kentucky,40214
9463,JS-16030,Joy Smith,Consumer,East,United States,Columbus,Ohio,43229
9464,JC-15775,John Castell,Consumer,East,United States,Newark,Delaware,19711
9465,JM-15265,Janet Molinari,Corporate,West,United States,Seattle,Washington,98115
9466,CD-12280,Christina DeMoss,Consumer,East,United States,New York City,New York,10024
9474,JM-15265,Janet Molinari,Corporate,Central,United States,Chicago,Illinois,60653
9478,SS-20410,Shahid Shariari,Consumer,Central,United States,Oswego,Illinois,60543
9481,HG-14845,Harry Greene,Consumer,Central,United States,Dallas,Texas,75220
9482,BC-11125,Becky Castell,Home Office,East,United States,Philadelphia,Pennsylvania,19134
9483,AB-10255,Alejandro Ballentine,Home Office,West,United States,Los Angeles,California,90008
9484,MY-18295,Muhammed Yedwab,Corporate,Central,United States,Houston,Texas,77036
9486,NF-18385,Natalie Fritzler,Consumer,East,United States,Wheeling,West Virginia,26003
9487,NB-18655,Nona Balk,Corporate,East,United States,Paterson,New Jersey,7501
9488,EM-13960,Eric Murdock,Consumer,West,United States,Portland,Oregon,97206
9489,MF-17665,Maureen Fritzler,Corporate,South,United States,Huntsville,Alabama,35810
9490,CM-12385,Christopher Martinez,Consumer,West,United States,San Francisco,California,94110
9492,EC-14050,Erin Creighton,Consumer,Central,United States,Oklahoma City,Oklahoma,73120
9493,BO-11350,Bill Overfelt,Corporate,Central,United States,Broken Arrow,Oklahoma,74012
9495,VM-21835,Vivian Mathis,Consumer,West,United States,Mission Viejo,California,92691
9497,AB-10060,Adam Bellavance,Home Office,Central,United States,Greenwood,Indiana,46142
9500,CM-12235,Chris McAfee,Consumer,Central,United States,Milwaukee,Wisconsin,53209
9501,KW-16570,Kelly Williams,Consumer,West,United States,San Francisco,California,94109
9502,MM-17920,Michael Moore,Consumer,East,United States,Rome,New York,13440
9506,RD-19900,Ruben Dartt,Consumer,Central,United States,Dearborn Heights,Michigan,48127
9510,LM-17065,Liz MacKendrick,Consumer,East,United States,New York City,New York,10024
9511,CS-11845,Cari Sayre,Corporate,Central,United States,Chicago,Illinois,60623
9512,KT-16480,Kean Thornton,Consumer,Central,United States,Dallas,Texas,75217
9513,BE-11410,Bobby Elias,Consumer,Central,United States,Appleton,Wisconsin,54915
9514,NF-18475,Neil Französisch,Home Office,South,United States,Jacksonville,Florida,32216
9515,DL-13315,Delfina Latchford,Consumer,Central,United States,Chicago,Illinois,60653
9516,MS-17710,Maurice Satty,Consumer,East,United States,Bowling Green,Ohio,43402
9519,MM-18055,Michelle Moray,Consumer,West,United States,San Francisco,California,94110
9520,JB-15400,Jennifer Braxton,Corporate,West,United States,Los Angeles,California,90049
9521,SG-20605,Speros Goranitis,Consumer,Central,United States,Chicago,Illinois,60623
9524,PB-18805,Patrick Bzostek,Home Office,West,United States,Seattle,Washington,98115
9529,AC-10615,Ann Chong,Corporate,Central,United States,Beaumont,Texas,77705
9530,MR-17545,Mathew Reese,Home Office,West,United States,Seattle,Washington,98103
9531,BF-11215,Benjamin Farhat,Home Office,Central,United States,Dallas,Texas,75217
9532,BW-11200,Ben Wallace,Consumer,East,United States,New York City,New York,10011
9536,TS-21610,Troy Staebel,Consumer,Central,United States,Chicago,Illinois,60610
9537,AS-10045,Aaron Smayling,Corporate,West,United States,San Francisco,California,94110
9538,AA-10375,Allen Armold,Consumer,East,United States,Providence,Rhode Island,2908
9540,PS-18970,Paul Stevenson,Home Office,West,United States,Phoenix,Arizona,85023
9541,RP-19270,Rachel Payne,Corporate,Central,United States,Houston,Texas,77095
9545,NC-18625,Noah Childs,Corporate,Central,United States,Columbus,Indiana,47201
9551,SC-20020,Sam Craven,Consumer,East,United States,Philadelphia,Pennsylvania,19140
9552,BD-11560,Brendan Dodson,Home Office,South,United States,Springfield,Virginia,22153
9553,SM-20950,Suzanne McNair,Corporate,West,United States,Broomfield,Colorado,80020
9554,EB-14110,Eugene Barchas,Consumer,East,United States,Columbus,Ohio,43229
9556,HP-14815,Harold Pawlan,Home Office,East,United States,Concord,New Hampshire,3301
9557,EB-14170,Evan Bailliet,Consumer,Central,United States,Houston,Texas,77095
9558,SM-20905,Susan MacKendrick,Consumer,East,United States,Newark,Ohio,43055
9564,CG-12040,Catherine Glotzbach,Home Office,West,United States,Los Angeles,California,90045
9565,TG-21640,Trudy Glocke,Consumer,South,United States,Tampa,Florida,33614
9568,DK-12835,Damala Kotsonis,Corporate,Central,United States,Fremont,Nebraska,68025
9569,MB-17305,Maria Bertelson,Consumer,East,United States,Columbus,Ohio,43229
9574,SF-20065,Sandra Flanagan,Consumer,West,United States,Pomona,California,91767
9575,PS-18760,Pamela Stobb,Consumer,Central,United States,San Antonio,Texas,78207
9578,RB-19705,Roger Barcio,Home Office,East,United States,New York City,New York,10035
9582,RS-19870,Roy Skaria,Home Office,East,United States,Philadelphia,Pennsylvania,19120
9583,SB-20185,Sarah Brown,Consumer,East,United States,New York City,New York,10024
9584,HJ-14875,Heather Jas,Home Office,Central,United States,Detroit,Michigan,48234
9585,SV-20815,Stuart Van,Corporate,South,United States,Miami,Florida,33142
9586,BE-11410,Bobby Elias,Consumer,West,United States,Concord,California,94521
9588,AZ-10750,Annie Zypern,Consumer,Central,United States,Wheeling,Illinois,60090
9589,HD-14785,Harold Dahlen,Home Office,Central,United States,Chicago,Illinois,60610
9591,BF-11005,Barry Franz,Home Office,Central,United States,Pasadena,Texas,77506
9593,HZ-14950,Henia Zydlo,Consumer,East,United States,New York City,New York,10024
9598,FC-14245,Frank Carlisle,Home Office,West,United States,Sacramento,California,95823
9599,TP-21130,Theone Pippenger,Consumer,West,United States,Springfield,Oregon,97477
9600,EB-13705,Ed Braxton,Corporate,Central,United States,Mansfield,Texas,76063
9601,JP-15520,Jeremy Pistek,Consumer,South,United States,Jonesboro,Arkansas,72401
9602,TD-20995,Tamara Dahlen,Consumer,South,United States,Virginia Beach,Virginia,23464
9603,DM-13345,Denise Monton,Corporate,East,United States,Rochester,New York,14609
9604,EG-13900,Emily Grady,Consumer,South,United States,Chesapeake,Virginia,23320
9605,HG-14965,Henry Goldwyn,Corporate,East,United States,Lancaster,Ohio,43130
9607,BF-11080,Bart Folk,Consumer,East,United States,New York City,New York,10024
9609,SC-20095,Sanjit Chand,Consumer,West,United States,Los Angeles,California,90045
9611,CS-11950,Carlos Soltero,Consumer,South,United States,Jackson,Mississippi,39212
9612,BD-11320,Bill Donatelli,Consumer,West,United States,Woodland,California,95695
9613,MZ-17515,Mary Zewe,Corporate,West,United States,Seattle,Washington,98115
9616,PW-19030,Pauline Webber,Corporate,West,United States,Los Angeles,California,90049
9617,BS-11380,Bill Stewart,Corporate,East,United States,Bowling Green,Ohio,43402
9620,DA-13450,Dianna Arnett,Home Office,East,United States,Lancaster,Ohio,43130
9623,ME-17725,Max Engle,Consumer,Central,United States,Dallas,Texas,75220
9626,MH-17785,Maya Herman,Corporate,Central,United States,Lubbock,Texas,79424
9627,BT-11440,Bobby Trafton,Consumer,Central,United States,Detroit,Michigan,48227
9628,MM-17920,Michael Moore,Consumer,East,United States,Newark,Ohio,43055
9630,NM-18520,Neoma Murray,Consumer,East,United States,New York City,New York,10011
9632,MH-17455,Mark Hamilton,Consumer,Central,United States,Minneapolis,Minnesota,55407
9633,TC-21295,Toby Carlisle,Consumer,East,United States,Everett,Massachusetts,2149
9636,MH-17785,Maya Herman,Corporate,West,United States,Seattle,Washington,98105
9638,EP-13915,Emily Phan,Consumer,West,United States,Los Angeles,California,90032
9639,JH-15985,Joseph Holt,Consumer,South,United States,Concord,North Carolina,28027
9640,CM-12715,Craig Molinari,Corporate,West,United States,Seattle,Washington,98103
9644,FO-14305,Frank Olsen,Consumer,West,United States,Glendale,Arizona,85301
9647,MW-18220,Mitch Webber,Consumer,Central,United States,Coon Rapids,Minnesota,55433
9649,MS-17365,Maribeth Schnelling,Consumer,West,United States,Los Angeles,California,90045
9653,HP-14815,Harold Pawlan,Home Office,West,United States,Tucson,Arizona,85705
9655,AS-10090,Adam Shillingsburg,Consumer,East,United States,New York City,New York,10035
9659,CS-12505,Cindy Stewart,Consumer,West,United States,Pomona,California,91767
9660,ME-17320,Maria Etezadi,Home Office,West,United States,Santa Barbara,California,93101
9663,MS-17770,Maxwell Schwartz,Consumer,West,United States,San Francisco,California,94109
9664,KH-16690,Kristen Hastings,Corporate,West,United States,Riverside,California,92503
9665,LC-16885,Lena Creighton,Consumer,West,United States,Los Angeles,California,90049
9667,AF-10870,Art Ferguson,Consumer,West,United States,San Clemente,California,92672
9669,AH-10465,Amy Hunt,Consumer,South,United States,Decatur,Alabama,35601
9670,GK-14620,Grace Kelly,Corporate,South,United States,Greensboro,North Carolina,27405
9671,KL-16645,Ken Lonsdale,Consumer,West,United States,Dublin,California,94568
9672,FM-14290,Frank Merwin,Home Office,East,United States,Philadelphia,Pennsylvania,19143
9674,JL-15850,John Lucas,Consumer,Central,United States,Houston,Texas,77095
9675,GM-14500,Gene McClure,Consumer,West,United States,Bakersfield,California,93309
9676,MC-17635,Matthew Clasen,Corporate,Central,United States,Richmond,Indiana,47374
9677,CS-12490,Cindy Schnelling,Corporate,East,United States,New York City,New York,10009
9679,AH-10030,Aaron Hawkins,Corporate,West,United States,San Francisco,California,94122
9681,EP-13915,Emily Phan,Consumer,West,United States,San Francisco,California,94122
9685,FW-14395,Fred Wasserman,Corporate,West,United States,Los Angeles,California,90032
9686,KA-16525,Kelly Andreada,Consumer,West,United States,San Diego,California,92037
9687,SC-20050,Sample Company A,Home Office,Central,United States,Arlington,Texas,76017
9688,PG-18895,Paul Gonzalez,Consumer,South,United States,Richmond,Virginia,23223
9690,TA-21385,Tom Ashbrook,Home Office,East,United States,New York City,New York,10035
9691,PO-18850,Patrick O'Brill,Consumer,Central,United States,Houston,Texas,77041
9692,SM-20950,Suzanne McNair,Corporate,East,United States,Fairfield,Connecticut,6824
9695,SC-20695,Steve Chapman,Corporate,East,United States,Springfield,Ohio,45503
9696,HK-14890,Heather Kirkland,Corporate,Central,United States,Detroit,Michigan,48234
9697,BT-11485,Brad Thomas,Home Office,East,United States,Philadelphia,Pennsylvania,19140
9698,KM-16660,Khloe Miller,Consumer,West,United States,Inglewood,California,90301
9701,SP-20920,Susan Pistek,Consumer,West,United States,San Luis Obispo,California,93405
9702,LB-16795,Laurel Beltran,Home Office,East,United States,Wilmington,Delaware,19805
9705,JS-16030,Joy Smith,Consumer,West,United States,San Francisco,California,94122
9706,CS-11950,Carlos Soltero,Consumer,West,United States,Los Angeles,California,90045
9710,MD-17350,Maribeth Dona,Consumer,East,United States,Philadelphia,Pennsylvania,19143
9715,LD-17005,Lisa DeCherney,Consumer,West,United States,San Francisco,California,94122
9716,DB-13270,Deborah Brumfield,Home Office,East,United States,Philadelphia,Pennsylvania,19134
9717,AT-10735,Annie Thurman,Consumer,Central,United States,Houston,Texas,77041
9719,DK-13375,Dennis Kane,Consumer,East,United States,Lancaster,Pennsylvania,17602
9720,CS-12250,Chris Selesnick,Corporate,Central,United States,Green Bay,Wisconsin,54302
9721,JF-15565,Jill Fjeld,Consumer,East,United States,New York City,New York,10024
9723,TW-21025,Tamara Willingham,Home Office,East,United States,New York City,New York,10011
9724,TB-21250,Tim Brockman,Consumer,Central,United States,Bloomington,Illinois,61701
9725,SC-20380,Shahid Collister,Consumer,West,United States,Boise,Idaho,83704
9726,KM-16720,Kunst Miller,Consumer,East,United States,Lowell,Massachusetts,1852
9729,EB-14170,Evan Bailliet,Consumer,West,United States,Seattle,Washington,98115
9731,JE-15715,Joe Elijah,Consumer,West,United States,Los Angeles,California,90049
9732,NC-18535,Nick Crebassa,Corporate,South,United States,Hampton,Virginia,23666
9735,AD-10180,Alan Dominguez,Home Office,East,United States,Philadelphia,Pennsylvania,19134
9736,NF-18475,Neil Französisch,Home Office,Central,United States,Omaha,Nebraska,68104
9737,KD-16615,Ken Dana,Corporate,West,United States,Los Angeles,California,90032
9742,EP-13915,Emily Phan,Consumer,West,United States,San Diego,California,92037
9743,JJ-15445,Jennifer Jackson,Consumer,East,United States,Newark,Delaware,19711
9744,BE-11410,Bobby Elias,Consumer,Central,United States,Aurora,Illinois,60505
9745,BP-11290,Beth Paige,Consumer,West,United States,Los Angeles,California,90008
9747,BH-11710,Brosina Hoffman,Consumer,Central,United States,Chicago,Illinois,60653
9749,EM-13810,Eleni McCrary,Corporate,East,United States,Dover,New Hampshire,3820
9750,EP-13915,Emily Phan,Consumer,Central,United States,Chicago,Illinois,60610
9752,NZ-18565,Nick Zandusky,Home Office,West,United States,Seattle,Washington,98115
9753,LC-16870,Lena Cacioppo,Consumer,South,United States,Richmond,Virginia,23223
9759,SF-20965,Sylvia Foulston,Corporate,West,United States,San Francisco,California,94109
9760,KM-16375,Katherine Murray,Home Office,South,United States,Springdale,Arkansas,72762
9761,ML-17395,Marina Lichtenstein,Corporate,West,United States,Seattle,Washington,98103
9764,MC-18100,Mick Crebagga,Consumer,West,United States,Los Angeles,California,90036
9765,DB-13660,Duane Benoit,Consumer,East,United States,Middletown,Connecticut,6457
9767,LW-17215,Luke Weiss,Consumer,Central,United States,Grand Rapids,Michigan,49505
9768,TC-21535,Tracy Collins,Home Office,West,United States,San Francisco,California,94122
9769,SC-20050,Sample Company A,Home Office,South,United States,Hialeah,Florida,33012
9772,FM-14215,Filia McAdams,Corporate,East,United States,Philadelphia,Pennsylvania,19143
9773,PF-19225,Phillip Flathmann,Consumer,South,United States,Atlanta,Georgia,30318
9774,LF-17185,Luke Foster,Consumer,Central,United States,San Antonio,Texas,78207
9780,CL-12565,Clay Ludtke,Consumer,East,United States,Long Beach,New York,11561
9782,EM-13825,Elizabeth Moffitt,Corporate,East,United States,Paterson,New Jersey,7501
9785,ME-17725,Max Engle,Consumer,South,United States,Louisville,Kentucky,40214
